VehicleID,Manufacturer,Model,Description,Engine CC,Transmission,Fuel Type,Power (kw),Vehicle Load Length,Vehicle Gross Weight,Vehicle Gross Train Weight,Vehicle Type,Urban MPG,Extra Urban MPG,Combined MPG,Urban Litres,Extra Urban Litres,Combined Litres,CO2,Euro Standard,Alternative Fuel,Petrol Variant,Diesel Variant,Last Update
6474,Mitsubishi,"Outlander PHEV 4Work","GX3h 4Work",1998,Automatic,Electricity / Petrol,89,1.7,2310,3890,4x4,0.0,0.0,148.0,0.0,0.0,1.9,44,5,True,False,False,9/16/2015 4:07:44 PM
3426,Mitsubishi,"Outlander","GX1 4WD Commercial ",2268,Manual,Diesel,147,1.8,2260,4360,4x4,44.1,61.4,53.3,6.4,4.6,5.3,138,5,False,False,True,11/27/2014 3:03:26 PM
4457,Mitsubishi,"L200","Barbarian",2477,Automatic,Diesel,131,1.3,2945,5635,Pickup,26.6,35.8,32.1,10.6,7.9,8.8,233,5,False,False,True,11/22/2012 10:53:39 AM
3432,Mitsubishi,"L200","Barbarian",2477,Manual,Diesel,131,1.5,2930,5620,Pickup,30.7,39.2,35.8,9.2,7.2,7.9,208,5,False,False,True,11/22/2012 10:42:08 AM
3435,Mitsubishi,"L200","4Work Single Cab",2477,Manual,Diesel,100,2.2,2890,5690,Pickup,31.7,41.5,37.5,8.9,6.8,7.6,199,5,False,False,True,11/22/2012 10:50:56 AM
3430,Mitsubishi,"L200","4Work Double Cab",2477,Manual,Diesel,100,1.5,2900,5590,Pickup,31.0,40.4,36.7,9.1,7.0,7.7,204,5,False,False,True,11/27/2014 3:18:31 PM
3433,Mitsubishi,"L200","4Work Club Cab",2477,Manual,Diesel,100,1.8,2850,5550,Pickup,31.0,40.4,36.7,9.1,7.0,7.7,204,5,False,False,True,11/22/2012 10:45:32 AM
3436,Mitsubishi,"L200","4Life Single Cab",2477,Manual,Diesel,100,2.2,2890,5690,Pickup,31.7,41.5,37.5,8.9,6.8,7.7,199,5,False,False,True,11/22/2012 10:52:27 AM
3431,Mitsubishi,"L200","4Life Double Cab",2477,Manual,Diesel,100,1.5,2900,5590,Pickup,31.0,40.4,36.7,9.1,7.0,7.7,204,5,False,False,True,11/22/2012 10:38:17 AM
3434,Mitsubishi,"L200","4life Club Cab",2477,Manual,Diesel,100,1.8,2850,5500,Pickup,31.0,40.4,36.7,9.1,7.0,7.7,204,5,False,False,True,11/22/2012 10:48:22 AM
6053,Nissan,"NV400","3500 L3H3 2.3CDTi (150PS) QuickShift",2298,Automatic,Diesel,110,3.7,3500,6000,Large Van,30.4,35.8,33.6,9.3,7.9,8.4,222,5,False,False,True,12/8/2014 11:51:23 AM
6059,Nissan,"NV400","3500 L3H3 2.3CDTi (150PS)",2298,Manual,Diesel,110,3.7,3500,6000,Large Van,28.2,37.2,34.0,10.0,7.6,8.3,223,5,False,False,True,12/8/2014 11:51:23 AM
6038,Nissan,"NV400","3500 L3H3 2.3CDTi (125PS) QuickShift",2298,Automatic,Diesel,92,3.7,3500,6000,Large Van,33.6,37.2,35.8,8.4,7.6,7.9,206,5,False,False,True,12/8/2014 11:51:23 AM
6047,Nissan,"NV400","3500 L3H3 2.3CDTi (125PS)",2298,Manual,Diesel,92,3.7,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/8/2014 11:51:23 AM
6046,Nissan,"NV400","3500 L3H3 2.3CDTi (100PS)",2298,Manual,Diesel,81,3.7,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/8/2014 11:51:23 AM
6052,Nissan,"NV400","3500 L3H2 2.3CDTi (150PS) QuickShift",2298,Automatic,Diesel,110,3.7,3500,6000,Large Van,30.4,35.8,36.6,9.3,7.9,8.4,222,5,False,False,True,12/8/2014 11:51:23 AM
6061,Nissan,"NV400","3500 L3H2 2.3CDTi (150PS) Doublecab QuickShift",2298,Automatic,Diesel,110,2.8,3500,6000,Large Van,29.4,35.8,33.2,9.6,7.9,8.5,226,5,False,False,True,12/8/2014 11:51:23 AM
6077,Nissan,"NV400","3500 L3H2 2.3CDTi (150PS) Doublecab QuickShift",2298,Automatic,Diesel,110,2.8,3500,6000,Large Van,29.4,35.8,33.2,9.6,7.9,8.5,226,5,False,False,True,12/8/2014 11:51:23 AM
6062,Nissan,"NV400","3500 L3H2 2.3CDTi (150PS) Doublecab",2298,Manual,Diesel,110,2.8,3500,6000,Large Van,27.7,36.2,32.5,10.2,7.8,8.7,227,5,False,False,True,12/8/2014 11:51:23 AM
6076,Nissan,"NV400","3500 L3H2 2.3CDTi (150PS) Doublecab",2298,Manual,Diesel,110,2.8,3500,6000,Large Van,27.7,36.2,32.5,10.2,7.8,8.7,227,5,False,False,True,12/8/2014 11:51:23 AM
6079,Nissan,"NV400","3500 L3H2 2.3CDTi (150PS) Doublecab",2298,Manual,Diesel,110,2.8,3500,6000,Large Van,26.2,32.5,29.7,10.8,8.7,9.5,248,5,False,False,True,12/8/2014 11:51:23 AM
6058,Nissan,"NV400","3500 L3H2 2.3CDTi (150PS)",2298,Manual,Diesel,110,3.7,3500,6000,Large Van,28.2,37.2,34.0,10.0,7.6,8.3,223,5,False,False,True,12/8/2014 11:51:23 AM
6037,Nissan,"NV400","3500 L3H2 2.3CDTi (125PS) QuickShift",2298,Automatic,Diesel,92,3.7,3500,6000,Large Van,33.6,37.2,35.8,8.4,7.6,7.9,206,5,False,False,True,12/8/2014 11:51:23 AM
6025,Nissan,"NV400","3500 L3H2 2.3CDTi (125PS) ecoFLEX",2298,Manual,Diesel,92,3.7,3500,6000,Large Van,34.0,39.2,37.2,8.3,7.2,7.6,199,5,False,False,True,12/8/2014 11:51:23 AM
6087,Nissan,"NV400","3500 L3H2 2.3CDTi (125PS) ecoFLEX",2298,Manual,Diesel,92,3.7,3500,6000,Large Van,34.0,39.2,37.2,8.3,7.2,7.6,199,5,False,False,True,12/8/2014 11:51:24 AM
6049,Nissan,"NV400","3500 L3H2 2.3CDTi (125PS) Doublecab",2298,Manual,Diesel,92,2.8,3500,6000,Large Van,30.1,38.7,35.3,9.4,7.3,8.0,211,5,False,False,True,12/8/2014 11:51:23 AM
6075,Nissan,"NV400","3500 L3H2 2.3CDTi (125PS) Doublecab",2298,Manual,Diesel,92,2.8,3500,6000,Large Van,30.1,38.7,35.3,9.4,7.3,8.0,211,5,False,False,True,12/8/2014 11:51:23 AM
6078,Nissan,"NV400","3500 L3H2 2.3CDTi (125PS) Doublecab",2298,Manual,Diesel,92,2.8,3500,6000,Large Van,26.2,32.5,29.7,10.8,8.7,9.5,248,5,False,False,True,12/8/2014 11:51:23 AM
6045,Nissan,"NV400","3500 L3H2 2.3CDTi (125PS)",2298,Manual,Diesel,92,3.7,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/8/2014 11:51:23 AM
6024,Nissan,"NV400","3500 L3H2 2.3CDTi (100PS) ecoFLEX",2298,Manual,Diesel,81,3.7,3500,6000,Large Van,34.0,39.2,37.2,8.3,7.2,7.6,199,5,False,False,True,12/8/2014 11:51:23 AM
6086,Nissan,"NV400","3500 L3H2 2.3CDTi (100PS) ecoFLEX",2298,Manual,Diesel,81,3.7,3500,6000,Large Van,34.0,39.2,37.2,8.3,7.2,7.6,199,5,False,False,True,12/8/2014 11:51:24 AM
6044,Nissan,"NV400","3500 L3H2 2.3CDTi (100PS)",2298,Manual,Diesel,81,3.7,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/8/2014 11:51:23 AM
6051,Nissan,"NV400","3500 L2H3 2.3CDTi (150PS) QuickShift",2298,Manual,Diesel,110,3.1,3500,6000,Large Van,30.4,35.8,33.6,9.3,7.9,8.4,222,5,False,False,True,12/8/2014 11:51:23 AM
6057,Nissan,"NV400","3500 L2H3 2.3CDTi (150PS)",2298,Manual,Diesel,110,3.1,3500,6000,Large Van,28.2,37.2,34.0,10.0,7.6,8.3,223,5,False,False,True,12/8/2014 11:51:23 AM
6043,Nissan,"NV400","3500 L2H3 2.3CDTi (125PS)",2298,Manual,Diesel,92,3.1,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/8/2014 11:51:23 AM
6042,Nissan,"NV400","3500 L2H3 2.3CDTi (100PS)",2298,Manual,Diesel,81,3.1,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/8/2014 11:51:23 AM
6050,Nissan,"NV400","3500 L2H2 2.3CDTi (150PS) QuickShift",2298,Automatic,Diesel,110,3.1,3500,6000,Large Van,30.4,35.8,33.6,9.3,7.9,8.4,222,5,False,False,True,12/8/2014 11:51:23 AM
6054,Nissan,"NV400","3500 L2H2 2.3CDTi (150PS) Doublecab Quickshift",2298,Automatic,Diesel,110,2.2,3500,6000,Large Van,30.4,35.8,33.6,9.3,7.9,8.4,222,5,False,False,True,12/8/2014 11:51:23 AM
6074,Nissan,"NV400","3500 L2H2 2.3CDTi (150PS) Doublecab QuickShift",2298,Automatic,Diesel,110,2.2,3500,6000,Large Van,30.4,35.8,33.6,9.3,7.9,8.4,222,5,False,False,True,12/8/2014 11:51:23 AM
6060,Nissan,"NV400","3500 L2H2 2.3CDTi (150PS) Doublecab",2298,Manual,Diesel,110,2.2,3500,6000,Large Van,28.2,37.2,34.0,10.0,7.6,8.3,223,5,False,False,True,12/8/2014 11:51:23 AM
6073,Nissan,"NV400","3500 L2H2 2.3CDTi (150PS) Doublecab",2298,Manual,Diesel,110,2.2,3500,6000,Large Van,28.2,37.2,34.0,10.0,7.6,8.3,223,5,False,False,True,12/8/2014 11:51:23 AM
6056,Nissan,"NV400","3500 L2H2 2.3CDTi (150PS)",2298,Manual,Diesel,110,3.1,3500,6000,Large Van,28.2,37.2,34.0,10.0,7.6,8.3,223,5,False,False,True,12/8/2014 11:51:23 AM
6023,Nissan,"NV400","3500 L2H2 2.3CDTi (125PS) ecoFLEX",2298,Manual,Diesel,92,3.1,3500,6000,Large Van,34.0,39.2,37.2,8.3,7.2,7.6,199,5,False,False,True,12/8/2014 11:51:23 AM
6085,Nissan,"NV400","3500 L2H2 2.3CDTi (125PS) ecoFLEX",2298,Manual,Diesel,92,3.1,3500,6000,Large Van,34.0,39.2,37.2,8.3,7.2,7.6,199,5,False,False,True,12/8/2014 11:51:24 AM
6048,Nissan,"NV400","3500 L2H2 2.3CDTi (125PS) Doublecab",2298,Manual,Diesel,92,2.2,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/8/2014 11:51:23 AM
6072,Nissan,"NV400","3500 L2H2 2.3CDTi (125PS) Doublecab",2298,Manual,Diesel,92,2.2,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/8/2014 11:51:23 AM
6041,Nissan,"NV400","3500 L2H2 2.3CDTi (125PS)",2298,Manual,Diesel,92,3.1,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/8/2014 11:51:23 AM
6022,Nissan,"NV400","3500 L2H2 2.3CDTi (100PS) ecoFLEX",2298,Manual,Diesel,81,3.1,3500,6000,Large Van,34.0,39.2,37.2,8.3,7.2,7.6,199,5,False,False,True,12/8/2014 11:51:23 AM
6084,Nissan,"NV400","3500 L2H2 2.3CDTi (100PS) ecoFLEX",2298,Manual,Diesel,81,3.1,3500,6000,Large Van,34.0,39.2,37.2,8.3,7.2,7.6,199,5,False,False,True,12/8/2014 11:51:24 AM
6040,Nissan,"NV400","3500 L2H2 2.3CDTi (100PS)",2298,Manual,Diesel,81,3.1,3500,6000,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/8/2014 11:51:23 AM
6036,Nissan,"NV400","3500 L1H2 2.3CDTi (100PS)",2298,Manual,Diesel,81,2.6,3500,6000,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/8/2014 11:51:23 AM
6026,Nissan,"NV400","3500 L1H1 2.3CDTi (125PS)",2298,Manual,Diesel,92,2.6,3500,6000,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/8/2014 11:51:23 AM
6031,Nissan,"NV400","3500 L1H1 2.3CDTi (100PS)",2298,Manual,Diesel,81,2.6,3500,6000,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/8/2014 11:51:23 AM
6083,Nissan,"NV400","3500 HD L4H3 2.3CDTi (150PS) QuickShift",2298,Automatic,Diesel,110,4.4,3500,6000,Large Van,25.4,30.7,28.5,11.1,9.2,9.8,259,5,False,False,True,12/8/2014 11:51:24 AM
6082,Nissan,"NV400","3500 HD L4H3 2.3CDTi (150PS)",2298,Manual,Diesel,110,4.4,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/8/2014 11:51:23 AM
6071,Nissan,"NV400","3500 HD L4H3 2.3CDTi (125PS) QuickShift",2298,Automatic,Diesel,92,4.3,3500,6000,Large Van,26.6,31.7,29.7,10.6,8.9,9.5,249,5,False,False,True,12/8/2014 11:51:23 AM
6067,Nissan,"NV400","3500 HD L4H3 2.3CDTi (125PS)",2298,Manual,Diesel,92,4.3,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/8/2014 11:51:23 AM
6070,Nissan,"NV400","3500 HD L4H3 2.3CDTi (125PS)",2298,Manual,Diesel,92,4.3,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/8/2014 11:51:23 AM
6081,Nissan,"NV400","3500 HD L4H2 2.3CDTi (150PS) QuickShift",2298,Automatic,Diesel,110,4.4,3500,6000,Large Van,25.4,30.7,28.9,11.1,9.2,9.8,259,5,False,False,True,12/8/2014 11:51:23 AM
6080,Nissan,"NV400","3500 HD L4H2 2.3CDTi (150PS)",2298,Manual,Diesel,110,4.4,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/8/2014 11:51:23 AM
6069,Nissan,"NV400","3500 HD L4H2 2.3CDTi (125PS) QuickShift",2298,Manual,Diesel,92,4.3,3500,6000,Large Van,26.6,31.7,29.7,10.6,8.9,9.5,249,5,False,False,True,12/8/2014 11:51:23 AM
6066,Nissan,"NV400","3500 HD L4H2 2.3CDTi (125PS)",2298,Manual,Diesel,92,4.3,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/8/2014 11:51:23 AM
6068,Nissan,"NV400","3500 HD L4H2 2.3CDTi (125PS)",2298,Manual,Diesel,92,4.3,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/8/2014 11:51:23 AM
6065,Nissan,"NV400","3500 HD L3H3 2.3CDTi (150PS)",2298,Manual,Diesel,110,3.7,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/8/2014 11:51:23 AM
6064,Nissan,"NV400","3500 HD L3H2 2.3CDTi (150PS)",2298,Manual,Diesel,110,3.7,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/8/2014 11:51:23 AM
6063,Nissan,"NV400","3500 HD L3H2 2.3CDTi (125PS)",2298,Manual,Diesel,92,3.7,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/8/2014 11:51:23 AM
6055,Nissan,"NV400","3300 L2H2 2.3CDTi (125PS)",2298,Manual,Diesel,92,3.1,3300,5800,Large Van,28.2,37.2,34.0,10.0,7.6,8.3,223,5,False,False,True,12/8/2014 11:51:23 AM
6039,Nissan,"NV400","3300 L2H2 2.3CDTi (100PS)",2298,Manual,Diesel,81,3.1,3300,5800,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/8/2014 11:51:23 AM
6035,Nissan,"NV400","3300 L1H2 2.3CDTi (125PS)",2298,Manual,Diesel,92,2.6,3300,5800,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/8/2014 11:51:23 AM
6034,Nissan,"NV400","3300 L1H2 2.3CDTi (100PS)",2298,Manual,Diesel,81,2.6,3300,5800,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/8/2014 11:51:23 AM
6030,Nissan,"NV400","3300 L1H1 2.3CDTi (125PS)",2298,Manual,Diesel,92,2.6,3300,5800,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/8/2014 11:51:23 AM
6029,Nissan,"NV400","3300 L1H1 2.3CDTi (100PS)",2298,Manual,Diesel,81,2.6,3300,5800,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/8/2014 11:51:23 AM
6033,Nissan,"NV400","2800 L1H2 2.3CDTi (125PS)",2298,Manual,Diesel,92,2.6,2800,5300,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/8/2014 11:51:23 AM
6032,Nissan,"NV400","2800 L1H2 2.3CDTi (100PS)",2298,Manual,Diesel,81,2.6,2800,5300,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/8/2014 11:51:23 AM
6028,Nissan,"NV400","2800 L1H1 2.3CDTi (125PS)",2298,Manual,Diesel,92,2.6,2800,5300,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/8/2014 11:51:23 AM
6027,Nissan,"NV400","2800 L1H1 2.3CDTi (100PS)",2298,Manual,Diesel,81,2.6,2800,5300,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/8/2014 11:51:23 AM
6008,Nissan,"NV300","Standard roof SWB SL29 dci 140",1598,Manual,Diesel,103,1.4,2830,4830,Large Van,40.4,50.4,46.3,7.0,5.6,6.1,160,5,False,False,True,12/8/2014 11:51:23 AM
6007,Nissan,"NV300","Standard roof SWB SL29 dci 120",1598,Manual,Diesel,88,1.4,2830,4830,Large Van,42.8,51.4,47.9,6.6,5.5,5.9,155,5,False,False,True,12/8/2014 11:51:23 AM
6006,Nissan,"NV300","Standard roof SWB SL29 dci 115",1598,Manual,Diesel,85,1.4,2830,4830,Large Van,36.2,49.6,43.5,7.8,5.7,6.5,170,5,False,False,True,12/8/2014 11:51:23 AM
6002,Nissan,"NV300","Standard roof SWB SL27 dci 90",1598,Manual,Diesel,66,1.4,2800,4800,Large Van,36.2,49.6,43.5,7.8,5.7,6.5,170,5,False,False,True,12/8/2014 11:51:23 AM
6005,Nissan,"NV300","Standard roof SWB SL27 dci 140",1598,Manual,Diesel,103,1.4,2800,4800,Large Van,40.4,50.4,46.3,7.0,5.6,6.1,160,5,False,False,True,12/8/2014 11:51:23 AM
6004,Nissan,"NV300","Standard roof SWB SL27 dci 120",1598,Manual,Diesel,88,1.4,2800,4800,Large Van,42.8,51.4,47.9,6.6,5.5,5.9,155,5,False,False,True,12/8/2014 11:51:23 AM
6003,Nissan,"NV300","Standard roof SWB SL27 dci 115",1598,Manual,Diesel,85,1.4,2800,4800,Large Van,36.2,49.6,43.5,7.8,5.7,6.5,170,5,False,False,True,12/8/2014 11:51:23 AM
6011,Nissan,"NV300","Standard roof LWB LL29 dci 140",1598,Manual,Diesel,103,2.9,2800,5010,Large Van,40.4,50.4,46.3,7.0,5.6,6.1,160,5,False,False,True,12/8/2014 11:51:23 AM
6010,Nissan,"NV300","Standard roof LWB LL29 dci 120",1598,Manual,Diesel,88,2.9,2800,5010,Large Van,42.8,51.4,47.9,6.6,5.5,5.9,155,5,False,False,True,12/8/2014 11:51:23 AM
6009,Nissan,"NV300","Standard roof LWB LL29 dci 115",1598,Manual,Diesel,85,2.9,3010,5010,Large Van,36.2,49.6,43.5,7.8,5.7,6.5,170,5,False,False,True,12/8/2014 11:51:23 AM
6018,Nissan,"NV300","Crew van SWB SL29 dci 140",1598,Manual,Diesel,103,1.4,2830,4830,Large Van,40.4,50.4,46.3,7.0,5.6,6.1,160,5,False,False,True,12/8/2014 11:51:23 AM
6017,Nissan,"NV300","Crew van SWB SL29 dci 120",1598,Manual,Diesel,88,1.4,2830,4830,Large Van,42.8,51.4,47.9,6.6,5.5,5.9,155,5,False,False,True,12/8/2014 11:51:23 AM
6016,Nissan,"NV300","Crew van SWB SL29 dci 115",1598,Manual,Diesel,85,1.4,2830,4830,Large Van,36.2,49.6,43.5,7.8,5.7,6.5,170,5,False,False,True,12/8/2014 11:51:23 AM
6015,Nissan,"NV300","Crew van SWB SL27 dci 140",1598,Manual,Diesel,103,1.4,2800,4800,Large Van,40.4,50.4,46.3,7.0,5.6,6.1,160,5,False,False,True,12/8/2014 11:51:23 AM
6014,Nissan,"NV300","Crew van SWB SL27 dci 120",1598,Manual,Diesel,88,1.4,2800,4800,Large Van,42.8,51.4,47.9,6.6,5.5,5.9,155,5,False,False,True,12/8/2014 11:51:23 AM
6013,Nissan,"NV300","Crew van SWB SL27 dci 115",1598,Manual,Diesel,85,1.4,2800,4800,Large Van,36.2,49.6,43.5,7.8,5.7,6.5,170,5,False,False,True,12/8/2014 11:51:23 AM
6021,Nissan,"NV300","Crew van LWB SL29 dci 140",1598,Manual,Diesel,103,1.8,2940,4940,Large Van,40.4,50.4,46.3,7.0,5.6,6.1,160,5,False,False,True,12/8/2014 11:51:23 AM
6020,Nissan,"NV300","Crew van LWB SL29 dci 120",1598,Manual,Diesel,88,1.8,2940,4940,Large Van,42.8,51.4,47.9,6.6,5.5,5.9,155,5,False,False,True,12/8/2014 11:51:23 AM
6019,Nissan,"NV300","Crew van LWB SL29 dci 115",1598,Manual,Diesel,85,1.8,2940,4940,Large Van,36.2,49.6,43.5,7.8,5.7,6.5,170,5,False,False,True,12/8/2014 11:51:23 AM
6012,Nissan,"NV300","Crew van  SWB SL27 dci 90",1598,Manual,Diesel,66,1.4,2800,4800,Large Van,36.2,49.6,43.5,7.8,5.7,6.5,170,5,False,False,True,12/8/2014 11:51:23 AM
5978,Nissan,"NV200","NV200",1461,Manual,Diesel,66,1.7,2000,3100,Medium Van,47.9,64.2,57.6,5.9,4.4,4.9,130,5,False,False,True,12/8/2014 11:51:23 AM
5979,Nissan,"NV200","NV200",1461,Manual,Diesel,81,1.7,2000,3100,Medium Van,49.6,62.8,57.6,5.8,4.5,4.9,130,5,False,False,True,12/8/2014 11:51:23 AM
5980,Nissan,"NT400","SWB S/C",2488,Manual,Diesel,90,2.9,3400,5400,Pickup,23.5,33.2,28.8,12.0,8.5,9.8,257,5,False,False,True,12/8/2014 11:51:23 AM
5981,Nissan,"NT400","SWB S/C",2488,Manual,Diesel,90,2.9,3400,5400,Pickup,23.5,33.2,28.8,12.0,8.5,9.8,257,5,False,False,True,12/8/2014 11:51:23 AM
5982,Nissan,"NT400","SWB S/C",2488,Manual,Diesel,90,2.9,3400,5400,Pickup,23.5,33.2,28.8,12.0,8.5,9.8,257,5,False,False,True,12/8/2014 11:51:23 AM
5983,Nissan,"NT400","SWB S/C",2488,Manual,Diesel,100,2.9,3500,7000,Pickup,26.9,34.4,31.0,10.5,8.2,9.1,238,5,False,False,True,12/8/2014 11:51:23 AM
5986,Nissan,"NT400","SWB S/C",2488,Manual,Diesel,100,2.9,3500,7000,Pickup,26.9,34.4,31.0,10.5,8.2,9.1,238,5,False,False,True,12/8/2014 11:51:23 AM
5991,Nissan,"NT400","SWB S/C",2488,Manual,Diesel,100,2.9,3500,7000,Pickup,26.9,34.4,31.0,10.5,8.2,9.1,238,5,False,False,True,12/8/2014 11:51:23 AM
5985,Nissan,"NT400","MWB S/C",2488,Manual,Diesel,100,3.7,3500,7000,Pickup,26.9,34.4,31.0,10.5,8.2,9.1,238,5,False,False,True,12/8/2014 11:51:23 AM
5987,Nissan,"NT400","MWB S/C",2488,Manual,Diesel,100,3.7,3500,7000,Pickup,26.9,34.4,31.0,10.5,8.2,9.1,238,5,False,False,True,12/8/2014 11:51:23 AM
5992,Nissan,"NT400","MWB S/C",2488,Manual,Diesel,100,3.7,3500,7000,Pickup,26.9,34.4,31.0,10.5,8.2,9.1,238,5,False,False,True,12/8/2014 11:51:23 AM
5984,Nissan,"NT400","MWB D/C",2488,Manual,Diesel,100,2.7,3500,7000,Pickup,26.9,34.4,31.0,10.5,8.2,9.1,238,5,False,False,True,12/8/2014 11:51:23 AM
5988,Nissan,"NT400","MWB D/C",2488,Manual,Diesel,100,2.7,3500,7000,Pickup,26.9,34.4,31.0,10.5,8.2,9.1,238,5,False,False,True,12/8/2014 11:51:23 AM
5993,Nissan,"NT400","MWB D/C",2488,Manual,Diesel,100,2.7,3500,7000,Pickup,26.9,34.4,31.0,10.5,8.2,9.1,238,5,False,False,True,12/8/2014 11:51:23 AM
5995,Nissan,"NT400","LWB S/C",2488,Manual,Diesel,100,4.5,3500,7000,Pickup,26.9,34.4,31.0,10.5,8.2,9.1,238,5,False,False,True,12/8/2014 11:51:23 AM
5996,Nissan,"NT400","LWB S/C",2488,Manual,Diesel,100,4.5,3500,7000,Pickup,26.9,34.4,31.0,10.5,8.2,9.1,238,5,False,False,True,12/8/2014 11:51:23 AM
5998,Nissan,"NT400","LWB S/C",2488,Manual,Diesel,107,4.5,3500,7000,Pickup,25.2,32.1,29.1,11.2,8.8,9.7,255,5,False,False,True,12/8/2014 11:51:23 AM
5999,Nissan,"NT400","LWB S/C",2488,Manual,Diesel,107,4.5,3500,7000,Pickup,25.2,32.1,29.1,11.2,8.8,9.7,255,5,False,False,True,12/8/2014 11:51:23 AM
5989,Nissan,"NT400","LWB D/C",2488,Manual,Diesel,100,3.5,3500,7000,Pickup,26.9,34.4,31.0,10.5,8.2,9.1,238,5,False,False,True,12/8/2014 11:51:23 AM
5990,Nissan,"NT400","LWB D/C",2488,Manual,Diesel,107,3.5,3500,7000,Pickup,25.2,32.1,29.1,11.2,8.8,9.7,255,5,False,False,True,12/8/2014 11:51:23 AM
5994,Nissan,"NT400","LWB D/C",2488,Manual,Diesel,100,4.5,3500,7000,Pickup,26.9,34.4,31.0,10.5,8.2,9.1,238,5,False,False,True,12/8/2014 11:51:23 AM
5997,Nissan,"NT400","LWB D/C",2488,Manual,Diesel,100,3.5,3500,7000,Pickup,26.9,34.4,31.0,10.5,8.2,9.1,238,5,False,False,True,12/8/2014 11:51:23 AM
6000,Nissan,"NT400","LWB D/C",2488,Manual,Diesel,107,3.5,3500,7000,Pickup,25.2,32.1,29.1,11.2,8.8,9.7,255,5,False,False,True,12/8/2014 11:51:23 AM
6480,Nissan,"D40","King Cab 4WD",2298,Manual,Diesel,120,1.8,3010,6000,Pickup,40.4,46.4,44.1,7.0,6.1,6.4,169,5,False,False,True,1/20/2016 5:10:08 PM
5975,Nissan,"D40","King Cab 2WD",2298,Manual,Diesel,120,1.8,3010,6000,Pickup,40.4,47.9,44.9,7.0,5.9,6.9,167,5,False,False,True,1/20/2016 5:04:19 PM
6481,Nissan,"D40","Double Cab 140kW Manual",2298,Manual,Diesel,140,1.6,3010,6000,Pickup,38.2,47.9,44.1,7.4,5.9,6.4,169,5,False,False,True,1/20/2016 5:12:09 PM
5977,Nissan,"D40","Double Cab 140kW Automatic",2298,Automatic,Diesel,140,1.6,3010,6000,Pickup,32.5,47.1,40.4,8.7,6.0,7.0,183,5,False,False,True,1/20/2016 5:08:18 PM
5976,Nissan,"D40","Double Cab 120kW",2298,Manual,Diesel,120,1.6,3010,6000,Pickup,40.4,46.4,44.1,7.0,6.1,6.4,169,5,False,False,True,1/20/2016 5:06:21 PM
6001,Nissan,"Cabstar","LWB D/C",2488,Manual,Diesel,107,3.5,3500,7000,Pickup,25.2,32.1,29.1,11.2,8.8,9.7,255,5,False,False,True,12/8/2014 11:51:23 AM
